"","date","open","high","low","close","volume","adjusted"
"43",2016-08-01,107.211,108.998,107.211,106.050003,38167900,103.278984
"44",2016-08-02,108.895,108.916,106.79,104.480003,33816600,101.750015
"45",2016-08-03,107.622,108.68,107.581,105.790001,30202600,103.025787
"46",2016-08-04,107.829,108.258,107.522,105.870003,27408700,103.662239
"47",2016-08-05,108.533,109.943,108.441,107.480003,40553400,105.238647
"48",2016-08-08,109.81,110.678,109.442,108.370003,28037200,106.110092
"49",2016-08-09,110.535,111.26,110.31,108.809998,26315200,106.540916
"50",2016-08-10,111.025,111.219,110.055,108,24008500,105.74781
"51",2016-08-11,110.831,111.25,110.147,107.93,27484500,105.679268
"52",2016-08-12,110.075,110.75,110.075,108.18,18660400,105.924057
"53",2016-08-15,110.443,111.873,110.382,109.480003,25868200,107.196945
"54",2016-08-16,111.965,112.578,111.536,109.379997,33794400,107.099022
"55",2016-08-17,111.424,111.699,110.647,109.220001,25356000,106.942375
"56",2016-08-18,111.556,111.934,111.342,109.080002,21984700,106.805298
"57",2016-08-19,111.087,112.026,110.668,109.360001,25368100,107.079445
"58",2016-08-22,111.178,111.424,110.147,108.510002,25820200,106.247177
"59",2016-08-23,110.903,111.648,110.841,108.849998,21257700,106.580078
"60",2016-08-24,110.882,111.066,109.973,108.029999,23675100,105.777184
"61",2016-08-25,109.677,110.178,108.952,107.57,25086200,105.326775
"62",2016-08-26,109.698,110.249,108.574,106.940002,27766300,104.709915
"63",2016-08-29,108.891,109.728,108.554,106.82,24970300,104.592415
"64",2016-08-30,108.053,108.768,107.747,106,24863900,103.789513
"65",2016-08-31,107.91,108.84,107.89,106.099998,29662400,103.887428
"66",2016-09-01,108.401,109.075,107.869,106.730003,26701500,104.504303
"67",2016-09-02,109.994,110.3,109.095,107.730003,26802500,105.483444
"68",2016-09-06,110.198,110.607,109.8,107.699997,26880400,105.454056
"69",2016-09-07,110.127,111.076,109.35,108.360001,42364300,106.100304
"70",2016-09-08,109.534,109.555,107.481,105.519997,53002000,103.319534
"71",2016-09-09,106.869,107.972,105.326,103.129997,46557000,100.979362
"72",2016-09-12,104.836,107.972,104.714,105.440002,45292800,103.241196
"73",2016-09-13,109.8,111.107,109.524,107.949997,62176200,105.698853
"74",2016-09-14,111.046,115.437,110.913,111.769997,110888700,109.439186
"75",2016-09-15,116.285,118.195,115.907,115.57,89983600,113.159943
"76",2016-09-16,117.572,118.603,116.469,114.919998,79886900,112.523499
"77",2016-09-19,117.643,118.654,115.662,113.580002,47023000,111.211449
"78",2016-09-20,115.458,116.551,114.906,113.57,34514300,111.201653
"79",2016-09-21,116.275,116.418,114.835,113.550003,36003200,111.182068
"80",2016-09-22,116.785,117.388,116.428,114.620003,31074000,112.229767
"81",2016-09-23,116.857,117.235,113.926,112.709999,52481200,110.359589
"82",2016-09-26,114.018,115.805,113.926,112.879997,29869400,110.526031
"83",2016-09-27,115.407,115.59,114.733,113.089996,24607400,110.731659
"84",2016-09-28,116.111,117.082,115.846,113.949997,29641100,111.57373
"85",2016-09-29,115.57,116.224,114.181,112.18,35887000,109.840637
"86",2016-09-30,114.855,115.785,114.181,113.050003,36379100,110.692505
"87",2016-10-03,115.11,115.458,114.671,112.519997,21701800,110.173546
"88",2016-10-04,115.468,116.745,115.029,113,29736800,110.643539
"89",2016-10-05,115.815,116.081,115.09,113.050003,21453100,110.692505
"90",2016-10-06,116.122,116.775,115.539,113.889999,28779300,111.514984
"91",2016-10-07,116.745,117,115.928,114.059998,24358400,111.681435
"92",2016-10-10,117.47,119.237,117.163,116.050003,36236000,113.629944
"93",2016-10-11,120.207,121.218,118.675,116.300003,64041000,113.874725
"94",2016-10-12,119.849,120.493,119.237,117.339996,37586800,114.893036
"95",2016-10-13,119.277,119.941,118.185,116.980003,35192400,114.540543
"96",2016-10-14,120.391,120.687,119.625,117.629997,35652200,115.176987
"97",2016-10-17,119.829,120.35,119.267,117.550003,23624900,115.098663
"98",2016-10-18,120.697,120.728,119.951,117.470001,24553500,115.020332
"99",2016-10-19,119.747,120.268,116.224,117.120003,20034600,114.67762
"100",2016-10-20,119.349,119.88,118.808,117.059998,24125800,114.618874
"101",2016-10-21,119.298,119.4,118.757,116.599998,23192700,114.168457
"102",2016-10-24,119.594,120.248,119.492,117.650002,23538700,115.196564
"103",2016-10-25,120.462,120.881,119.808,118.25,48129000,115.784065
"104",2016-10-26,116.745,118.164,115.723,115.589996,66134200,113.179527
"105",2016-10-27,117.848,118.328,116.53,114.480003,34562000,112.092682
"106",2016-10-28,116.295,117.664,115.866,113.720001,37861700,111.348534
"107",2016-10-31,116.07,116.663,115.611,113.540001,26419400,111.172279
"108",2016-11-01,115.876,116.193,112.884,111.489998,43825800,109.165031
"109",2016-11-02,113.773,114.743,113.599,111.589996,28331700,109.262947
"110",2016-11-03,112.765,113.252,111.312,109.830002,26932600,108.091774
"111",2016-11-04,110.275,112.023,109.849,108.839996,30837000,107.117447
"112",2016-11-07,111.85,112.287,111.22,110.410004,32560000,108.662613
"113",2016-11-08,112.084,113.517,111.464,111.059998,24054500,109.302307
"114",2016-11-09,111.647,113.11,109.788,110.879997,59176400,109.125168
"115",2016-11-10,112.876,112.876,107.532,107.790001,57134500,106.084061
"116",2016-11-11,108.843,110.621,108.263,108.43,34094100,106.713936
"117",2016-11-14,109.442,109.544,105.754,105.709999,51175500,104.03698
"118",2016-11-15,108.284,109.412,107.867,107.110001,32264500,105.414825
"119",2016-11-16,108.416,112.003,108.314,109.989998,58840500,108.249237
"120",2016-11-17,111.576,112.125,110.58,109.949997,27632000,108.209877
"121",2016-11-18,111.484,112.318,111.423,110.059998,28428900,108.318138
"122",2016-11-21,111.891,113.791,111.779,111.730003,29264600,109.961708
"123",2016-11-22,113.75,114.228,113.191,111.800003,25965500,110.030602
"124",2016-11-23,113.151,113.303,112.104,111.230003,27426400,109.469627
"125",2016-11-25,112.917,113.669,112.734,111.790001,11475900,110.020767
"126",2016-11-28,113.222,114.279,113.181,111.57,27194000,109.804245
"127",2016-11-29,112.561,113.832,111.84,111.459999,28528800,109.695992
"128",2016-11-30,113.395,114.004,112.043,110.519997,36162300,108.770859
"129",2016-12-01,112.145,112.724,110.783,109.489998,37086900,107.757156
"130",2016-12-02,110.926,111.86,110.6,109.900002,26528000,108.160675
"131",2016-12-05,111.769,111.799,109.991,109.110001,34324500,107.383171
"132",2016-12-06,111.261,112.135,110.946,109.949997,26195500,108.209877
"133",2016-12-07,111.017,112.978,110.915,111.029999,29998700,109.272781
"134",2016-12-08,112.643,114.238,112.379,112.120003,27068300,110.345543
"135",2016-12-09,114.116,116.544,114.116,113.949997,34402600,112.146576
"136",2016-12-12,115.112,116.849,114.299,113.300003,26374400,111.506866
"137",2016-12-13,115.671,117.784,115.579,115.190002,43733800,113.366951
"138",2016-12-14,116.89,118.069,116.829,115.190002,34031800,113.366951
"139",2016-12-15,117.235,118.607,117.083,115.82,46524500,113.986984
"140",2016-12-16,118.343,118.373,117.51,115.970001,44351100,114.134605
"141",2016-12-19,117.662,119.268,117.611,116.639999,27779400,114.793999
"142",2016-12-20,118.617,119.39,118.556,116.949997,21425000,115.099098
"143",2016-12-21,118.678,119.288,118.658,117.059998,23783200,115.207359
"144",2016-12-22,118.221,118.384,117.5,116.290001,26085900,114.449547
"145",2016-12-23,117.449,118.394,117.449,116.519997,14181200,114.675896
"146",2016-12-27,118.394,119.694,118.363,117.260002,18296900,115.40419
"147",2016-12-28,119.41,119.918,118.069,116.760002,20905900,114.912109
"148",2016-12-29,118.323,118.993,118.272,116.730003,15039500,114.882584
"149",2016-12-30,118.526,119.085,117.286,115.82,30586300,113.986984
"150",2017-01-03,117.662,118.201,116.605,116.150002,28781900,114.31176
"151",2017-01-04,117.713,118.384,117.611,116.019997,21118100,114.183815
"152",2017-01-05,117.784,118.739,117.672,116.610001,22193600,114.764473
"153",2017-01-06,118.658,120.06,118.343,117.910004,31751900,116.043915
"154",2017-01-09,119.847,121.351,119.837,118.989998,33561900,117.106812
"155",2017-01-10,120.68,121.3,120.202,119.110001,24462100,117.224907
"156",2017-01-11,120.649,121.859,120.507,119.75,27588600,117.854782
"157",2017-01-12,120.812,121.218,120.111,119.25,27086200,117.362694
"158",2017-01-13,121.025,121.544,120.721,119.040001,26111900,117.156021
"159",2017-01-17,120.243,122.174,120.121,120,34439800,118.100822
"160",2017-01-18,121.93,122.438,121.635,119.989998,23713000,118.090981
"161",2017-01-19,121.32,122.021,121.29,119.779999,25597300,117.8843
"162",2017-01-20,122.387,122.387,121.655,120,32597900,118.100822
"163",2017-01-23,121.93,122.753,121.696,120.080002,22050200,118.179558
"164",2017-01-24,121.472,122.031,121.422,119.970001,23211000,118.071304
"165",2017-01-25,122.356,124.063,122.214,121.879997,32377600,119.951073
"166",2017-01-26,123.627,124.409,123.555,121.940002,26337600,120.010132
"167",2017-01-27,124.104,124.318,123.555,121.949997,20562900,120.019958
"168",2017-01-30,122.875,123.586,122.6,121.629997,30377500,119.705017
"169",2017-01-31,123.098,123.342,122.56,121.349998,49201000,119.429459
"170",2017-02-01,129.073,132.588,129.052,128.75,111985000,126.712341
"171",2017-02-02,130.038,131.471,129.835,128.529999,33710400,126.495819
"172",2017-02-03,130.373,131.267,130.221,129.080002,24507300,127.037125
"173",2017-02-06,131.207,132.599,130.973,130.289993,26845900,128.227966
"174",2017-02-07,132.639,134.214,132.548,131.529999,38183800,129.448349
"175",2017-02-08,133.462,134.346,133.33,132.039993,23004100,129.950287
"176",2017-02-09,133.19,133.999,132.653,132.419998,28349900,130.889282
"177",2017-02-10,134.009,134.495,133.594,132.119995,20065500,130.592758
"178",2017-02-13,134.636,135.385,134.302,133.289993,23035400,131.749222
"179",2017-02-14,135.031,136.67,134.808,135.020004,33226200,133.459244
"180",2017-02-15,137.105,137.864,136.194,135.509995,35623100,133.943573
"181",2017-02-16,137.257,137.489,136.417,135.350006,22584600,133.785416
"182",2017-02-17,136.68,137.418,136.68,135.720001,22198200,134.151154
"183",2017-02-21,137.823,138.349,137.57,136.699997,24507200,135.119827
"184",2017-02-22,138.026,138.724,137.702,137.110001,20836900,135.52507
"185",2017-02-23,138.987,139.088,137.894,136.529999,20788200,134.951782
"186",2017-02-24,137.499,138.258,136.862,136.660004,21776600,135.080292
"187",2017-02-27,138.744,139.047,137.874,136.929993,20257400,135.347153
"188",2017-02-28,138.683,139.047,138.299,136.990005,23482900,135.406479
"189",2017-03-01,139.503,141.789,139.209,139.789993,36414600,138.174088
"190",2017-03-02,141.637,141.921,140.383,138.960007,26211000,137.353699
"191",2017-03-03,140.403,141.465,140.211,139.779999,21108100,138.1642
"192",2017-03-06,141,141.405,140.221,139.339996,21750000,137.729309
"193",2017-03-07,140.686,141.617,140.413,139.520004,17446300,137.907227
"194",2017-03-08,140.575,141.435,140.443,139,18707200,137.393234
"195",2017-03-09,140.363,140.413,138.653,138.679993,22155900,137.07692
"196",2017-03-10,140.878,140.99,140.261,139.139999,19612800,137.531601
"197",2017-03-13,140.474,141.061,140.443,139.199997,17421700,137.590912
"198",2017-03-14,140.929,141.283,140.464,138.990005,15309100,137.383347
"199",2017-03-15,141.04,142.396,140.656,140.460007,25691800,138.836365
"200",2017-03-16,142.366,142.669,141.9,140.690002,19232000,139.06369
"201",2017-03-17,142.649,142.649,141.526,139.990005,43885000,138.37178
"202",2017-03-20,142.042,143.155,141.87,141.460007,21542000,139.824799
"203",2017-03-21,143.772,144.47,141.364,139.839996,39529900,138.223511
"204",2017-03-22,141.486,143.256,141.394,141.419998,25860200,139.785248
"205",2017-03-23,142.912,143.236,142.254,140.919998,20346300,139.291031
"206",2017-03-24,143.155,143.398,141.991,140.639999,22395600,139.014267
"207",2017-03-27,141.02,142.872,140.241,140.880005,23575100,139.251511
"208",2017-03-28,142.558,145.725,142.265,143.800003,33374800,142.137741
"209",2017-03-29,145.36,146.18,144.865,144.119995,29190000,142.454041
"210",2017-03-30,145.876,146.19,145.178,143.929993,21207300,142.266235
"211",2017-03-31,145.401,145.957,144.682,143.660004,19661700,141.999374
"212",2017-04-03,145.391,145.805,144.723,143.699997,19985700,142.03891
"213",2017-04-04,144.925,146.584,144.844,144.770004,19891400,143.096542
"214",2017-04-05,145.907,147.161,145.492,144.020004,27717900,142.355209
"215",2017-04-06,145.977,146.21,145.128,143.660004,21149000,141.999374
"216",2017-04-07,145.411,145.866,144.945,143.339996,16672200,141.68306
"217",2017-04-10,145.279,145.563,144.571,143.169998,18933400,141.51503
"218",2017-04-11,144.612,145.026,141.698,141.630005,30379400,139.992844
"219",2017-04-12,143.256,143.812,142.659,141.800003,20350000,140.160873
"220",2017-04-13,143.57,144.045,142.7,141.050003,17822900,139.41954
"221",2017-04-17,143.135,143.539,142.517,141.830002,16582100,140.190521
"222",2017-04-18,143.064,143.701,142.76,141.199997,14697500,139.567795
"223",2017-04-19,143.539,143.661,142.092,140.679993,17328400,139.053818
"224",2017-04-20,142.872,144.591,142.811,142.440002,23319600,140.793457
"225",2017-04-21,144.106,144.349,143.509,142.270004,17320900,140.625443
"226",2017-04-24,145.178,145.633,144.854,143.639999,17134300,141.979584
"227",2017-04-25,145.593,146.595,145.553,144.529999,18871500,142.859299
"228",2017-04-26,146.16,146.291,145.057,143.679993,20041200,142.019119
"229",2017-04-27,145.603,145.846,144.986,143.789993,14246300,142.127869
"230",2017-04-28,145.775,145.988,144.946,143.649994,20860400,141.989456
"231",2017-05-01,146.797,148.921,146.655,146.580002,33602900,144.885605
"232",2017-05-02,149.265,149.822,148.557,147.509995,45352200,145.804855
"233",2017-05-03,147.293,149.215,145.957,147.059998,45697000,145.360062
"234",2017-05-04,148.234,148.861,147.515,146.529999,23371900,144.836182
"235",2017-05-05,148.476,150.722,148.476,148.960007,27327700,147.238113
"236",2017-05-08,150.773,155.497,150.773,153.009995,48752400,151.241272
"237",2017-05-09,155.669,156.691,155.245,153.990005,39130400,152.209961
"238",2017-05-10,155.427,155.74,153.889,153.259995,25805700,151.488388
"239",2017-05-11,153.599,155.231,153.458,153.949997,27255100,152.798523
"240",2017-05-12,155.866,157.599,155.836,156.100006,32527000,154.932449
"241",2017-05-15,157.186,157.831,156.218,155.699997,26009700,154.535416
"242",2017-05-16,157.115,157.236,155.886,155.470001,20048500,154.307144
"243",2017-05-17,154.758,155.735,150.838,150.25,50767700,149.12619
"244",2017-05-18,152.41,154.496,152.269,152.539993,33568200,151.399048
"245",2017-05-19,154.536,155.14,153.78,153.059998,26960800,151.915176
"246",2017-05-22,155.161,155.745,154.062,153.990005,22966400,152.838211
"247",2017-05-23,156.067,156.067,154.465,153.800003,19918900,152.649643
"248",2017-05-24,154.999,155.332,153.821,153.339996,19178000,152.193069
"249",2017-05-25,154.889,155.513,154.183,153.869995,19235600,152.719101
"250",2017-05-26,155.161,155.402,154.465,153.610001,21701100,152.46106
"251",2017-05-30,154.576,155.594,154.486,153.669998,20126900,152.520599
"252",2017-05-31,155.13,155.332,153.528,152.759995,24451200,151.617416
"253",2017-06-01,154.324,154.485,153.367,153.179993,16404100,152.034271
"254",2017-06-02,154.737,156.621,154.042,155.449997,27770700,154.287292
"255",2017-06-05,155.503,155.614,154.616,153.929993,25331700,152.778656
"256",2017-06-06,155.06,156.984,154.939,154.449997,26624900,153.294785
"257",2017-06-07,156.188,157.155,155.644,155.369995,21069600,154.207901
"258",2017-06-08,156.42,156.712,155.564,154.990005,21250800,153.830734
"259",2017-06-09,156.36,156.36,147.12,148.979996,64882700,147.865692
"260",2017-06-12,146.838,147.191,143.584,145.419998,72307300,144.332306
"261",2017-06-13,148.269,148.561,146.244,146.589996,34165400,145.493561
"262",2017-06-14,148.612,148.612,144.924,145.160004,31531200,144.074265
"263",2017-06-15,144.4,145.569,143.282,144.289993,32165400,143.210754
"264",2017-06-16,144.864,145.589,143.272,142.270004,50361100,141.205887
"265",2017-06-19,144.743,147.846,144.743,146.339996,32541400,145.245438
"266",2017-06-20,147.977,147.977,146.032,145.009995,24900100,143.925369
"267",2017-06-21,146.617,147.171,145.7,145.869995,21265800,144.778946
"268",2017-06-22,146.869,147.806,146.214,145.630005,19106300,144.540756
"269",2017-06-23,146.224,148.269,146.204,146.279999,35439400,145.185883
"270",2017-06-26,148.279,149.397,146.476,145.820007,25692400,144.72934
"271",2017-06-27,146.103,147.261,144.702,143.729996,24761900,142.654953
"272",2017-06-28,145.579,147.211,144.239,145.830002,22082400,144.739243
"273",2017-06-29,145.801,146.224,143.352,143.679993,31499400,142.605316
"274",2017-06-30,145.539,146.052,144.864,144.020004,23024100,142.942795
"275",2017-07-03,145.972,146.395,144.178,143.5,14258300,142.426682
"276",2017-07-05,144.773,145.881,143.796,144.089996,21569600,143.012253
"277",2017-07-06,144.098,144.581,143.483,142.729996,24128800,141.66243
"278",2017-07-07,143.977,145.841,143.977,144.179993,19201700,143.101578
"279",2017-07-10,145.196,147.05,144.45,145.059998,21090600,143.975006
"280",2017-07-11,145.821,146.949,145.468,145.529999,19781800,144.441483
"281",2017-07-12,146.969,147.282,145.911,145.740005,24884500,144.649918
"282",2017-07-13,146.596,149.609,146.536,147.770004,25199400,146.664749
"283",2017-07-14,149.085,150.455,148.44,149.039993,20132100,147.925232
"284",2017-07-17,149.942,152.037,149.69,149.559998,23793500,148.441345
"285",2017-07-18,150.324,151.261,149.79,150.080002,17868800,148.957474
"286",2017-07-19,151.614,152.561,151.08,151.020004,20923000,149.890442
"287",2017-07-20,152.642,152.884,151.322,150.339996,17243700,149.215515
"288",2017-07-21,151.12,151.574,150.002,150.270004,26252600,149.146042
"289",2017-07-24,151.715,153.589,151.03,152.089996,21493200,150.952423
"290",2017-07-25,152.944,154.999,152.944,152.740005,18853900,151.59758
"291",2017-07-26,154.506,155.09,154.213,153.460007,15781000,152.31218
"292",2017-07-27,154.909,155.15,148.41,150.559998,32476300,149.433868
"293",2017-07-28,151.02,151.362,150.314,149.5,17213700,148.38179
"294",2017-07-31,151.03,151.463,149.246,148.729996,19845900,147.617554
"295",2017-08-01,150.224,151.352,149.528,150.050003,35368600,148.927689
"296",2017-08-02,160.48,160.954,157.337,157.139999,69936800,155.964661
"297",2017-08-03,158.234,158.395,156.188,155.570007,27097300,154.406403
"298",2017-08-04,157.246,158.586,156.863,156.389999,20559900,155.220261
"299",2017-08-07,158.244,160.118,157.851,158.809998,21870300,157.622162
"300",2017-08-08,159.795,163.05,159.463,160.080002,36205900,158.88266
"301",2017-08-09,160.46,162.485,160.309,161.059998,26131500,159.855331
"302",2017-08-10,160.475,160.575,155.186,155.320007,40804300,154.763657
"303",2017-08-11,157.163,159.14,156.631,157.479996,26257100,156.915909
"304",2017-08-14,159.893,160.786,159.321,159.850006,22122700,159.27742
"305",2017-08-15,161.238,162.783,160.716,161.600006,29465500,161.021149
"306",2017-08-16,162.522,163.094,160.726,160.949997,27671600,160.373474
"307",2017-08-17,161.097,161.288,158.407,157.860001,27940600,157.29454
"308",2017-08-18,158.427,160.073,157.283,157.5,27428100,156.935837
"309",2017-08-21,158.066,158.458,155.668,157.210007,26368500,156.646881
"310",2017-08-22,158.799,160.575,158.588,159.779999,21604600,159.207672
"311",2017-08-23,159.642,161.047,159.451,159.979996,19399100,159.406952
"312",2017-08-24,161.007,161.318,159.12,159.270004,19818900,158.699493
"313",2017-08-25,160.224,161.137,159.843,159.860001,25480100,159.287384
"314",2017-08-28,160.716,162.582,160.505,161.470001,25966000,160.891617
"315",2017-08-29,160.676,163.706,160.575,162.910004,29516900,162.326462
"316",2017-08-30,164.389,164.479,163.195,163.350006,27269600,162.764893
"317",2017-08-31,164.228,165.111,164.068,164,26785100,163.412552
"318",2017-09-01,165.392,165.533,164.218,164.050003,16591100,163.462372
"319",2017-09-05,164.339,164.84,161.137,162.080002,29468500,161.499435
"320",2017-09-06,163.295,163.576,161.097,161.910004,21651700,161.330048
"321",2017-09-07,162.673,162.823,160.936,161.259995,21928500,160.682358
"322",2017-09-08,161.438,161.729,159.1,158.630005,28611500,158.061798
"323",2017-09-11,161.077,162.633,160.465,161.5,31085900,160.921509
"324",2017-09-12,163.195,164.549,159.341,160.860001,71714000,160.283798
"325",2017-09-13,160.445,160.535,158.478,159.649994,44907400,159.078125
"326",2017-09-14,159.562,159.973,158.658,158.279999,23760700,157.713043
"327",2017-09-15,159.04,161.549,158.568,159.880005,49114600,159.307312
"328",2017-09-18,160.686,161.077,158.568,158.669998,28269400,158.101639
"329",2017-09-19,160.083,160.344,159.01,158.729996,20810600,158.161423
"330",2017-09-20,158.468,158.829,154.383,156.070007,52951400,155.510971
"331",2017-09-21,156.36,156.36,153.299,153.389999,37511700,152.840561
"332",2017-09-22,152.085,152.817,151.101,151.889999,46645400,151.345932
"333",2017-09-25,150.529,152.376,149.696,150.550003,44387300,150.010727
"334",2017-09-26,152.326,154.473,152.235,153.139999,36660000,152.591446
"335",2017-09-27,154.353,155.276,154.092,154.229996,25504200,153.677551
"336",2017-09-28,154.443,154.835,153.249,153.279999,22005500,152.730957
"337",2017-09-29,153.761,154.684,152.546,154.119995,26299800,153.567932
"338",2017-10-02,154.815,155.005,153.269,153.809998,18698800,153.259048
"339",2017-10-03,154.564,155.648,154.463,154.479996,16230300,153.926651
"340",2017-10-04,154.182,154.413,153.008,153.479996,20163800,152.930237
"341",2017-10-05,154.734,155.999,154.604,155.389999,21283800,154.833389
"342",2017-10-06,155.527,156.049,155.116,155.300003,17407600,154.743713
"343",2017-10-09,156.37,157.293,156.049,155.839996,16262900,155.281784
"344",2017-10-10,156.621,158.568,155.658,155.899994,15617000,155.341553
"345",2017-10-11,156.531,157.544,156.31,156.550003,16905600,155.989243
"346",2017-10-12,156.912,157.936,156.29,156,16125100,155.441208
"347",2017-10-13,157.293,157.845,156.972,156.990005,16394200,156.427673
"348",2017-10-16,158.468,160.575,158.217,159.880005,24121500,159.307312
"349",2017-10-17,160.354,161.448,159.802,160.470001,18997300,159.895203
"350",2017-10-18,160.997,161.288,160.174,159.759995,16374200,159.187729
"351",2017-10-19,157.313,157.645,155.577,155.979996,42584200,155.42128
"352",2017-10-20,157.173,158.317,156.521,156.25,23974100,155.690308
"353",2017-10-23,157.454,158.257,156.059,156.169998,21984300,155.610596
"354",2017-10-24,156.852,157.986,156.762,157.100006,17757200,156.537277
"355",2017-10-25,157.474,158.116,155.828,156.410004,21207100,155.849747
"356",2017-10-26,157.795,158.397,157.344,157.410004,17000500,156.846161
"357",2017-10-27,159.863,164.188,159.271,163.050003,44454200,162.465958
"358",2017-10-30,164.479,168.674,164.309,166.720001,44700800,166.122803
"359",2017-10-31,168.504,170.26,167.54,169.039993,36046800,168.434494
"360",2017-11-01,170.481,170.551,166.205,166.889999,33637800,166.292206
"361",2017-11-02,167.199,169.106,165.874,168.110001,41393400,167.507828
"362",2017-11-03,174.626,174.886,171.735,172.5,59398600,171.882111
"363",2017-11-06,172.99,175.619,172.337,174.25,35026300,173.625839
"364",2017-11-07,174.535,175.88,174.224,174.809998,24361500,174.183823
"365",2017-11-08,175.288,176.874,174.957,176.240005,24409500,175.608719
