"","date","open","high","low","close","volume","adjusted"
"32",2016-07-15,14.055,14.065,13.79,13.66,78652500,13.39258
"33",2016-07-18,14.116,14.514,14.096,14.11,187187100,13.83377
"34",2016-07-19,14.341,14.657,14.31,14.26,96940100,13.980833
"35",2016-07-20,14.637,14.718,14.545,14.4,79277900,14.118093
"36",2016-07-21,14.718,14.759,14.545,14.27,65376300,13.990639
"37",2016-07-22,14.545,14.688,14.463,14.38,46604800,14.098484
"38",2016-07-25,14.596,14.677,14.565,14.37,46420800,14.088681
"39",2016-07-26,14.606,14.841,14.596,14.53,60205600,14.245548
"40",2016-07-27,14.861,14.994,14.739,14.63,100104000,14.343591
"41",2016-07-28,14.861,14.983,14.749,14.68,72049500,14.392612
"42",2016-07-29,14.851,14.994,14.769,14.49,63276500,14.206331
"43",2016-08-01,14.81,14.892,14.545,14.33,61460900,14.049463
"44",2016-08-02,14.565,14.739,14.371,14.13,83776300,13.853379
"45",2016-08-03,14.392,14.769,14.382,14.48,65305400,14.196526
"46",2016-08-04,14.769,14.83,14.647,14.48,45929900,14.196526
"47",2016-08-05,15.045,15.361,15.045,15.05,120947800,14.755368
"48",2016-08-08,15.381,15.473,15.218,15.13,71960300,14.833802
"49",2016-08-09,15.412,15.493,15.371,15.19,49973300,14.892627
"50",2016-08-10,15.463,15.483,15.075,14.81,79080700,14.520066
"51",2016-08-11,15.126,15.269,15.045,14.88,68692100,14.588696
"52",2016-08-12,15.065,15.208,14.994,14.91,63031300,14.618108
"53",2016-08-15,15.269,15.33,15.249,15.02,48592100,14.725956
"54",2016-08-16,15.269,15.493,15.228,15.17,80307500,14.873019
"55",2016-08-17,15.463,15.544,15.381,15.15,93407300,14.853411
"56",2016-08-18,15.412,15.544,15.361,15.16,62804300,14.863214
"57",2016-08-19,15.432,15.555,15.351,15.22,59834800,14.922041
"58",2016-08-22,15.504,15.555,15.422,15.18,60877100,14.882823
"59",2016-08-23,15.565,15.718,15.565,15.35,67817900,15.049495
"60",2016-08-24,15.677,15.81,15.667,15.4,65484900,15.098516
"61",2016-08-25,15.728,15.85,15.708,15.53,67714400,15.225971
"62",2016-08-26,15.922,16.217,15.891,15.79,126886300,15.480881
"63",2016-08-29,16.126,16.33,16.095,15.84,119552100,15.529902
"64",2016-08-30,16.156,16.554,16.115,16.190001,121280600,15.873053
"65",2016-08-31,16.457,16.488,16.122,16.139999,127664300,15.897674
"66",2016-09-01,16.396,16.396,15.99,15.98,128812600,15.740076
"67",2016-09-02,16.183,16.305,16.061,16,100997300,15.759776
"68",2016-09-06,16.295,16.305,15.939,15.78,96542200,15.543079
"69",2016-09-07,15.96,16.092,15.889,15.7,63310300,15.464281
"70",2016-09-08,16.01,16.183,15.919,15.86,67906900,15.621879
"71",2016-09-09,16.153,16.396,15.98,15.74,135182500,15.50368
"72",2016-09-12,15.889,16.183,15.716,15.9,109724000,15.661278
"73",2016-09-13,15.909,16.102,15.787,15.72,89317600,15.48398
"74",2016-09-14,15.909,16.081,15.797,15.63,75528100,15.395331
"75",2016-09-15,15.878,15.99,15.817,15.67,67322600,15.434731
"76",2016-09-16,15.899,15.919,15.716,15.49,90926200,15.257434
"77",2016-09-19,15.787,16.021,15.787,15.59,66061300,15.355932
"78",2016-09-20,15.98,16,15.746,15.6,68210400,15.365782
"79",2016-09-21,15.949,16.071,15.625,15.65,95464600,15.415032
"80",2016-09-22,15.929,15.949,15.736,15.6,75611300,15.365782
"81",2016-09-23,15.767,15.909,15.736,15.52,51604400,15.286983
"82",2016-09-26,15.635,15.675,15.249,15.09,94972100,14.863439
"83",2016-09-27,15.239,15.574,15.036,15.29,81992600,15.060437
"84",2016-09-28,15.594,15.625,15.381,15.38,66076400,15.149085
"85",2016-09-29,15.614,15.736,15.29,15.16,78997700,14.932387
"86",2016-09-30,15.493,15.97,15.401,15.65,119428700,15.415032
"87",2016-10-03,15.828,15.97,15.736,15.63,69873100,15.395331
"88",2016-10-04,15.939,16.295,15.909,15.8,98501500,15.562778
"89",2016-10-05,16.203,16.477,16.203,16.110001,86056900,15.868126
"90",2016-10-06,16.416,16.477,16.284,16.219999,75886700,15.976472
"91",2016-10-07,16.437,16.498,16.224,16.129999,99605400,15.887825
"92",2016-10-10,16.467,16.65,16.427,16.299999,63188400,16.055271
"93",2016-10-11,16.508,16.579,16.264,16.110001,77374000,15.868126
"94",2016-10-12,16.335,16.488,16.254,16.030001,67165800,15.789327
"95",2016-10-13,16.335,16.335,15.838,15.83,78637000,15.592329
"96",2016-10-14,16.396,16.477,16.183,16,108865700,15.759776
"97",2016-10-17,16.416,16.447,16.142,16.049999,101795500,15.809026
"98",2016-10-18,16.437,16.518,16.356,16.26,69541800,16.015875
"99",2016-10-19,16.548,16.782,16.528,16.469999,97969000,16.222719
"100",2016-10-20,16.701,16.883,16.66,16.559999,88081200,16.311367
"101",2016-10-21,16.711,16.924,16.65,16.67,77954900,16.419718
"102",2016-10-24,17.005,17.056,16.863,16.77,68244800,16.518215
"103",2016-10-25,16.965,17.076,16.934,16.719999,49350300,16.468966
"104",2016-10-26,16.894,17.127,16.873,16.870001,58730400,16.616714
"105",2016-10-27,17.208,17.361,17.117,16.91,97937300,16.656115
"106",2016-10-28,17.208,17.239,16.752,16.68,115123600,16.429569
"107",2016-10-31,16.934,16.985,16.752,16.5,70387600,16.252272
"108",2016-11-01,16.812,17.005,16.579,16.610001,88587100,16.360619
"109",2016-11-02,16.711,16.812,16.528,16.48,119202000,16.232569
"110",2016-11-03,16.731,16.924,16.701,16.48,69690400,16.232569
"111",2016-11-04,16.782,16.965,16.599,16.549999,82437400,16.301519
"112",2016-11-07,17.117,17.3,17.107,17.01,91581900,16.754612
"113",2016-11-08,17.076,17.371,16.965,17,94919000,16.744762
"114",2016-11-09,17.929,18.325,17.665,17.969999,319516900,17.700199
"115",2016-11-10,18.538,19.279,18.528,18.76,304986400,18.478338
"116",2016-11-11,18.924,19.32,18.914,19.02,212952500,18.734436
"117",2016-11-14,19.706,20.508,19.696,20.08,319185400,19.778522
"118",2016-11-15,20.092,20.488,19.899,20.16,190293100,19.857319
"119",2016-11-16,20.082,20.264,19.98,19.75,126063800,19.453474
"120",2016-11-17,20.061,20.528,20,20.08,167979200,19.778522
"121",2016-11-18,20.366,20.447,20.173,20,120620200,19.699722
"122",2016-11-21,20.406,20.66,20.315,20.33,117479100,20.024765
"123",2016-11-22,20.64,20.782,20.427,20.299999,104771800,19.995214
"124",2016-11-23,20.731,20.975,20.508,20.559999,110801300,20.251312
"125",2016-11-25,20.934,21.198,20.812,20.860001,62610400,20.54681
"126",2016-11-28,20.985,21.168,20.559,20.299999,108651200,19.995214
"127",2016-11-29,20.691,20.853,20.559,20.290001,114216800,19.985369
"128",2016-11-30,21.009,21.433,20.958,21.120001,191699600,20.880087
"129",2016-12-01,21.666,22.192,21.585,21.5,199233900,21.25577
"130",2016-12-02,21.737,21.747,21.262,21.23,128468700,20.988836
"131",2016-12-05,21.717,22.121,21.707,21.84,130377300,21.591906
"132",2016-12-06,22.344,22.415,21.97,22.16,120789200,21.908272
"133",2016-12-07,22.445,22.829,22.202,22.57,168005200,22.313614
"134",2016-12-08,23.052,23.507,22.951,22.950001,182693900,22.689299
"135",2016-12-09,23.214,23.436,23.042,23.09,130590400,22.827707
"136",2016-12-12,23.264,23.517,22.799,22.610001,136986000,22.353161
"137",2016-12-13,23.062,23.143,22.546,22.610001,118204100,22.353161
"138",2016-12-14,22.566,23.568,22.465,22.67,225340900,22.412479
"139",2016-12-15,23.163,23.659,23.062,23.16,162025800,22.896912
"140",2016-12-16,23.426,23.588,22.91,22.66,146518600,22.402592
"141",2016-12-19,22.86,22.981,22.587,22.48,97508900,22.224638
"142",2016-12-20,22.89,23.092,22.87,22.709999,83879500,22.452023
"143",2016-12-21,22.981,22.981,22.728,22.629999,61079100,22.372932
"144",2016-12-22,22.86,22.991,22.728,22.540001,67123500,22.283955
"145",2016-12-23,22.769,22.91,22.688,22.6,38093700,22.343275
"146",2016-12-27,22.971,23.001,22.799,22.610001,39988600,22.353161
"147",2016-12-28,22.88,22.93,22.516,22.33,52652900,22.076342
"148",2016-12-29,22.587,22.647,22.02,22,78979400,21.750088
"149",2016-12-30,22.273,22.516,22.202,22.1,72605900,21.848953
"150",2017-01-03,22.86,22.941,22.455,22.530001,99298100,22.274069
"151",2017-01-04,22.981,23.224,22.86,22.950001,76875100,22.689299
"152",2017-01-05,23.082,23.193,22.607,22.68,86826400,22.422365
"153",2017-01-06,23.042,23.113,22.819,22.68,66281500,22.422365
"154",2017-01-09,22.769,22.971,22.657,22.549999,75744700,22.29384
"155",2017-01-10,22.85,23.406,22.799,22.940001,100977700,22.679413
"156",2017-01-11,23.204,23.335,22.981,23.07,92385600,22.807934
"157",2017-01-12,23.274,23.386,22.87,22.92,120474200,22.659639
"158",2017-01-13,23.477,23.679,23.062,23.01,161930900,22.748615
"159",2017-01-17,22.941,23.052,22.263,22.049999,152156200,21.799522
"160",2017-01-18,22.556,22.91,22.354,22.629999,124366000,22.372932
"161",2017-01-19,22.991,23.072,22.667,22.530001,75990800,22.274069
"162",2017-01-20,22.92,23.193,22.779,22.639999,102564900,22.382818
"163",2017-01-23,22.88,23.022,22.678,22.559999,61385600,22.303726
"164",2017-01-24,22.87,23.365,22.738,22.950001,98508700,22.689299
"165",2017-01-25,23.588,23.689,23.365,23.370001,99753300,23.104528
"166",2017-01-26,23.679,23.821,23.547,23.440001,84146400,23.173731
"167",2017-01-27,23.699,23.719,23.547,23.360001,54590200,23.094641
"168",2017-01-30,23.467,23.467,22.971,22.950001,91561200,22.689299
"169",2017-01-31,23.032,23.295,22.759,22.639999,91044300,22.382818
"170",2017-02-01,23.234,23.487,23.082,22.889999,103630900,22.62998
"171",2017-02-02,23.001,23.052,22.769,22.719999,88679100,22.461908
"172",2017-02-03,23.416,23.618,23.214,23.290001,116035100,23.025436
"173",2017-02-06,23.416,23.649,23.335,23.120001,92228400,22.857368
"174",2017-02-07,23.547,23.558,23.123,22.9,87982900,22.639866
"175",2017-02-08,22.991,22.991,22.708,22.67,102264500,22.412479
"176",2017-02-09,23.022,23.416,22.9,23.120001,102634200,22.857368
"177",2017-02-10,23.456,23.507,23.224,23.08,90548300,22.817822
"178",2017-02-13,23.436,23.81,23.436,23.4,105342500,23.134186
"179",2017-02-14,23.669,24.448,23.598,24.059999,139331300,23.786688
"180",2017-02-15,24.62,25.055,24.387,24.58,151233300,24.300781
"181",2017-02-16,24.822,24.903,24.579,24.58,98144500,24.300781
"182",2017-02-17,24.559,24.862,24.478,24.52,85789200,24.241465
"183",2017-02-21,24.873,25.085,24.862,24.780001,78571500,24.49851
"184",2017-02-22,24.893,25.237,24.822,24.790001,81531900,24.508396
"185",2017-02-23,25.075,25.176,24.792,24.58,85846000,24.300781
"186",2017-02-24,24.397,24.63,24.296,24.23,97074400,23.954758
"187",2017-02-27,24.478,24.943,24.468,24.57,69129100,24.290895
"188",2017-02-28,24.761,24.984,24.701,24.68,90242000,24.399647
"189",2017-03-01,25.584,25.826,25.432,25.5,143947500,25.287176
"190",2017-03-02,25.896,26.017,25.412,25.23,99824600,25.01943
"191",2017-03-03,25.513,25.866,25.513,25.440001,92456100,25.227676
"192",2017-03-06,25.543,25.563,25.291,25.25,75660400,25.039261
"193",2017-03-07,25.432,25.573,25.311,25.209999,64053700,24.999596
"194",2017-03-08,25.815,25.987,25.432,25.26,105314600,25.049179
"195",2017-03-09,25.563,25.745,25.442,25.35,78984600,25.138428
"196",2017-03-10,25.836,25.836,25.301,25.309999,86998800,25.098761
"197",2017-03-13,25.513,25.624,25.342,25.299999,56886200,25.088844
"198",2017-03-14,25.402,25.553,25.261,25.32,63182700,25.108677
"199",2017-03-15,25.604,25.765,25.17,25.18,114662700,24.969847
"200",2017-03-16,25.452,25.705,25.402,25.219999,70306200,25.009512
"201",2017-03-17,25.432,25.483,25.039,24.860001,105222400,24.652519
"202",2017-03-20,24.787,24.968,24.626,24.440001,87287500,24.236023
"203",2017-03-21,24.706,24.767,23.143,23.02,259545800,22.827875
"204",2017-03-22,22.841,23.375,22.639,22.940001,167984400,22.748543
"205",2017-03-23,23.234,23.688,23.103,23.07,111666800,22.877457
"206",2017-03-24,23.395,23.547,22.952,23.120001,113499100,22.92704
"207",2017-03-27,22.468,23.244,22.347,23.030001,119513500,22.837791
"208",2017-03-28,23.204,23.869,23.194,23.48,95761700,23.284035
"209",2017-03-29,23.708,23.849,23.506,23.35,67204500,23.155119
"210",2017-03-30,23.577,24.182,23.526,23.870001,79189200,23.67078
"211",2017-03-31,24.031,24.172,23.789,23.59,77158300,23.393116
"212",2017-04-03,23.849,23.95,23.274,23.59,88076600,23.393116
"213",2017-04-04,23.395,23.708,23.395,23.440001,75244400,23.24437
"214",2017-04-05,23.97,24.081,23.345,23.17,97453300,22.976622
"215",2017-04-06,23.365,23.657,23.153,23.26,82975200,23.065872
"216",2017-04-07,23.224,23.536,23.123,23.16,79519400,22.966705
"217",2017-04-10,23.325,23.476,23.103,23.02,63254700,22.827875
"218",2017-04-11,23.022,23.143,22.77,22.92,94206700,22.728708
"219",2017-04-12,23.073,23.133,22.8,22.65,76556300,22.460962
"220",2017-04-13,22.75,23.153,22.528,22.34,88061800,22.153549
"221",2017-04-17,22.548,23.022,22.447,22.809999,85053200,22.619625
"222",2017-04-18,23.305,23.345,22.568,22.709999,146488400,22.52046
"223",2017-04-19,23.113,23.345,22.871,22.74,101771800,22.550209
"224",2017-04-20,23.153,23.365,23.012,23.07,103802600,22.877457
"225",2017-04-21,23.224,23.274,22.78,22.709999,127235400,22.52046
"226",2017-04-24,23.436,24.051,23.436,23.629999,138638900,23.432783
"227",2017-04-25,24.192,24.555,24.111,23.98,131531100,23.779861
"228",2017-04-26,24.202,24.394,24.061,23.889999,95172200,23.690613
"229",2017-04-27,24.101,24.131,23.657,23.65,80024200,23.452614
"230",2017-04-28,23.768,23.92,23.516,23.34,68974100,23.145205
"231",2017-05-01,23.718,23.97,23.547,23.610001,72382900,23.412951
"232",2017-05-02,23.809,23.869,23.526,23.530001,60262600,23.333618
"233",2017-05-03,23.567,23.98,23.536,23.77,64272800,23.571615
"234",2017-05-04,24.182,24.252,23.93,23.85,68133400,23.650948
"235",2017-05-05,24.182,24.192,23.799,23.74,56678800,23.541864
"236",2017-05-08,23.95,24.262,23.95,23.959999,56016500,23.760027
"237",2017-05-09,24.232,24.515,24.071,23.98,61622000,23.779861
"238",2017-05-10,24.111,24.373,24.071,24.15,48495300,23.948442
"239",2017-05-11,24.303,24.434,24.041,24.07,68350800,23.86911
"240",2017-05-12,24.121,24.202,23.95,24,62589000,23.799696
"241",2017-05-15,24.262,24.343,24.182,24.059999,50688800,23.859194
"242",2017-05-16,24.273,24.373,24.141,23.99,55774800,23.789778
"243",2017-05-17,23.567,23.647,22.649,22.57,190353300,22.38163
"244",2017-05-18,22.8,23.194,22.689,22.74,108444100,22.550209
"245",2017-05-19,23.103,23.496,23.062,23.049999,89566700,22.857622
"246",2017-05-22,23.385,23.436,23.012,23.040001,74839400,22.847708
"247",2017-05-23,23.224,23.698,23.032,23.389999,79020000,23.194786
"248",2017-05-24,23.637,23.668,23.415,23.360001,58823200,23.165037
"249",2017-05-25,23.607,23.778,23.415,23.25,60443500,23.055954
"250",2017-05-26,23.426,23.617,23.365,23.24,50399500,23.046038
"251",2017-05-30,23.325,23.405,23.073,22.91,61307900,22.718792
"252",2017-05-31,22.897,22.917,22.203,22.41,138636300,22.295954
"253",2017-06-01,22.595,22.756,22.414,22.629999,69725100,22.514833
"254",2017-06-02,22.384,22.706,22.273,22.450001,79722300,22.335752
"255",2017-06-05,22.555,22.816,22.505,22.41,51590300,22.295954
"256",2017-06-06,22.314,22.525,22.183,22.23,71735600,22.116871
"257",2017-06-07,22.414,22.736,22.384,22.6,66429700,22.484987
"258",2017-06-08,22.736,23.329,22.716,22.969999,93069800,22.853104
"259",2017-06-09,23.339,23.791,23.329,23.67,108254300,23.549541
"260",2017-06-12,23.942,24.163,23.851,23.780001,85829900,23.658983
"261",2017-06-13,24.073,24.233,23.781,23.77,68047300,23.649035
"262",2017-06-14,23.67,23.932,23.319,23.76,102352400,23.639084
"263",2017-06-15,23.67,24.073,23.59,23.540001,69707500,23.420204
"264",2017-06-16,23.681,23.741,23.49,23.43,57745800,23.310764
"265",2017-06-19,23.731,24.123,23.721,23.91,58587800,23.788321
"266",2017-06-20,24.032,24.113,23.6,23.49,59693500,23.370459
"267",2017-06-21,23.62,23.691,23.188,23.129999,72432800,23.012289
"268",2017-06-22,23.238,23.319,23.017,22.93,64763300,22.813309
"269",2017-06-23,23.228,23.228,22.856,22.82,85399600,22.703867
"270",2017-06-26,23.027,23.258,22.846,22.889999,61307800,22.773512
"271",2017-06-27,23.218,23.721,23.118,23.27,88257800,23.151579
"272",2017-06-28,23.65,24.083,23.65,23.879999,119049300,23.758472
"273",2017-06-29,24.706,24.796,24.163,24.32,150501200,24.196234
"274",2017-06-30,24.746,24.746,24.294,24.26,84005200,24.136539
"275",2017-07-03,24.585,25.037,24.565,24.68,58129700,24.554403
"276",2017-07-05,24.927,25.078,24.746,24.92,76172500,24.79318
"277",2017-07-06,25.027,25.238,24.816,24.709999,84465400,24.584249
"278",2017-07-07,25.047,25.128,24.776,24.83,54478800,24.703638
"279",2017-07-10,24.846,25.118,24.766,24.889999,54632800,24.763332
"280",2017-07-11,25.007,25.037,24.585,24.6,69410600,24.47481
"281",2017-07-12,24.545,24.726,24.424,24.35,68708700,24.226082
"282",2017-07-13,24.555,24.756,24.495,24.620001,55533400,24.494709
"283",2017-07-14,24.324,24.444,23.942,24.209999,92625400,24.086794
"284",2017-07-17,24.344,24.344,24.052,24.02,81522000,23.897762
"285",2017-07-18,24.032,24.183,23.731,23.9,107981400,23.778372
"286",2017-07-19,24.173,24.324,23.932,24.059999,74140100,23.937557
"287",2017-07-20,24.143,24.243,23.952,23.940001,62793500,23.818169
"288",2017-07-21,23.962,24.083,23.781,23.799999,65922500,23.678881
"289",2017-07-24,23.861,24.153,23.851,23.91,51382700,23.788321
"290",2017-07-25,24.374,24.796,24.364,24.48,86154700,24.355419
"291",2017-07-26,24.796,24.796,24.263,24.209999,65704700,24.086794
"292",2017-07-27,24.384,24.575,24.153,24.110001,62902100,23.987305
"293",2017-07-28,24.173,24.334,24.083,24.030001,50143400,23.907711
"294",2017-07-31,24.243,24.424,24.213,24.120001,62272000,23.997253
"295",2017-08-01,24.414,24.615,24.394,24.450001,52782500,24.325573
"296",2017-08-02,24.565,24.716,24.384,24.59,55317100,24.464861
"297",2017-08-03,24.676,24.726,24.444,24.370001,53210600,24.245981
"298",2017-08-04,24.806,25.208,24.776,24.969999,105206600,24.842926
"299",2017-08-07,25.138,25.178,25.027,24.959999,41860900,24.832977
"300",2017-08-08,25.078,25.48,24.947,24.9,73399300,24.773283
"301",2017-08-09,24.726,24.897,24.585,24.74,56910400,24.614098
"302",2017-08-10,24.706,24.706,24.213,24.120001,78023700,23.997253
"303",2017-08-11,24.193,24.364,23.922,23.860001,68157400,23.738577
"304",2017-08-14,24.354,24.615,24.294,24.42,54361600,24.295725
"305",2017-08-15,24.877,24.977,24.575,24.469999,45143200,24.34547
"306",2017-08-16,24.666,24.746,24.203,24.190001,59188900,24.066896
"307",2017-08-17,24.193,24.294,23.741,23.639999,78969300,23.519695
"308",2017-08-18,23.681,24.022,23.57,23.620001,60461200,23.499798
"309",2017-08-21,23.701,23.761,23.258,23.379999,70124800,23.261017
"310",2017-08-22,23.721,24.012,23.691,23.83,59228600,23.708729
"311",2017-08-23,23.731,24.093,23.711,23.76,39825500,23.639084
"312",2017-08-24,24.052,24.062,23.801,23.84,39178700,23.718678
"313",2017-08-25,24.012,24.193,23.871,23.77,43511900,23.649035
"314",2017-08-28,23.962,24.022,23.691,23.719999,37155000,23.599287
"315",2017-08-29,23.339,23.821,23.238,23.58,60897200,23.460001
"316",2017-08-30,23.73,24.04,23.56,23.870001,58412900,23.870001
"317",2017-08-31,24.03,24.04,23.78,23.889999,62362400,23.889999
"318",2017-09-01,23.9,24.18,23.8,24.09,56233900,24.09
"319",2017-09-05,23.83,23.83,23.23,23.309999,108605400,23.309999
"320",2017-09-06,23.49,23.58,23.21,23.41,64188900,23.41
"321",2017-09-07,23.38,23.41,22.75,22.969999,103501200,22.969999
"322",2017-09-08,22.93,23.23,22.85,22.889999,68365000,22.889999
"323",2017-09-11,23.22,23.41,23.08,23.360001,73741000,23.360001
"324",2017-09-12,23.46,24.03,23.45,23.950001,99658500,23.950001
"325",2017-09-13,23.92,24.35,23.87,24.33,86339800,24.33
"326",2017-09-14,24.38,24.54,24.2,24.24,70051000,24.24
"327",2017-09-15,24.21,24.41,24.15,24.379999,85937600,24.379999
"328",2017-09-18,24.42,24.77,24.41,24.700001,68076400,24.700001
"329",2017-09-19,24.7,24.99,24.62,24.860001,56218100,24.860001
"330",2017-09-20,24.88,25.24,24.67,25.059999,82289900,25.059999
"331",2017-09-21,25.05,25.28,24.92,25.16,57864000,25.16
"332",2017-09-22,25.01,25.07,24.85,25.02,61446000,25.02
"333",2017-09-25,24.94,25.08,24.58,24.76,62361700,24.76
"334",2017-09-26,24.83,24.96,24.69,24.809999,53012700,24.809999
"335",2017-09-27,25.31,25.64,25.18,25.41,92877400,25.41
"336",2017-09-28,25.59,25.64,25.34,25.450001,64991400,25.450001
"337",2017-09-29,25.41,25.48,25.31,25.34,66232600,25.34
"338",2017-10-02,25.46,25.65,25.39,25.620001,54001400,25.620001
"339",2017-10-03,25.75,25.93,25.62,25.860001,55946900,25.860001
"340",2017-10-04,25.86,25.95,25.7,25.709999,53402800,25.709999
"341",2017-10-05,25.77,26.23,25.66,26.129999,62636900,26.129999
"342",2017-10-06,26.25,26.3,26.04,26.209999,53900600,26.209999
"343",2017-10-09,26.26,26.27,25.76,25.85,55172500,25.85
"344",2017-10-10,25.83,25.95,25.71,25.93,46133800,25.93
"345",2017-10-11,25.93,25.93,25.65,25.83,51652300,25.83
"346",2017-10-12,25.87,25.93,25.34,25.450001,71770000,25.450001
"347",2017-10-13,25.38,26,25.12,25.83,104196900,25.83
"348",2017-10-16,25.87,26.33,25.87,26.24,71927200,26.24
"349",2017-10-17,26.37,26.43,26.11,26.200001,48644400,26.200001
"350",2017-10-18,26.34,26.55,26.33,26.48,55382500,26.48
"351",2017-10-19,26.2,26.59,26.15,26.58,54542700,26.58
"352",2017-10-20,27.04,27.18,26.9,27.17,83764700,27.17
"353",2017-10-23,27.22,27.43,27.09,27.16,69607700,27.16
"354",2017-10-24,27.35,27.84,27.34,27.68,90346500,27.68
"355",2017-10-25,27.89,27.92,27.34,27.629999,81265300,27.629999
"356",2017-10-26,27.69,27.98,27.68,27.74,55342500,27.74
"357",2017-10-27,27.68,27.96,27.62,27.799999,58856700,27.799999
"358",2017-10-30,27.65,27.76,27.46,27.6,51357600,27.6
"359",2017-10-31,27.64,27.72,27.34,27.389999,50311200,27.389999
"360",2017-11-01,27.64,27.73,27.36,27.530001,46527700,27.530001
"361",2017-11-02,27.51,27.94,27.28,27.870001,59692000,27.870001
"362",2017-11-03,27.73,27.82,27.62,27.82,37816100,27.82
"363",2017-11-06,27.74,27.82,27.62,27.75,37261000,27.75
"364",2017-11-07,27.74,27.77,27.02,27.18,68342100,27.18
"365",2017-11-08,26.96,26.96,26.49,26.790001,83128200,26.790001
