"","date","open","high","low","close","volume","adjusted"
"57",2016-08-19,100.005,100.108,99.346,97,2939100,94.094704
"58",2016-08-22,99.985,101.139,99.284,98,4351800,95.064758
"59",2016-08-23,101.304,101.479,100.098,97.269997,3004400,94.356613
"60",2016-08-24,100.047,101.119,99.954,97.169998,3585600,94.259613
"61",2016-08-25,99.913,99.964,96.284,93.779999,9393800,90.971146
"62",2016-08-26,96.913,97.212,95.593,93.260002,6370400,90.466728
"63",2016-08-29,96.304,96.438,95.294,93.080002,6064500,90.292122
"64",2016-08-30,95.882,96.098,95.098,92.790001,4971900,90.010796
"65",2016-08-31,95.727,96.418,95.16,93.400002,5226300,90.602531
"66",2016-09-01,96.449,96.645,95.944,93.370003,3274400,90.573433
"67",2016-09-02,96.727,97.109,96.408,93.839996,3133600,91.029343
"68",2016-09-06,96.871,96.985,95.768,93.360001,3745200,90.563728
"69",2016-09-07,96.057,96.706,95.727,93.610001,3350400,90.806244
"70",2016-09-08,96.449,96.758,95.129,93.110001,7369900,90.32122
"71",2016-09-09,95.603,95.655,94.346,91.519997,6153400,88.778839
"72",2016-09-12,94.222,95.109,93.851,92.040001,5235400,89.283272
"73",2016-09-13,94.408,94.655,93.521,90.93,4082100,88.206512
"74",2016-09-14,93.552,93.944,92.088,89.440002,7939400,86.761139
"75",2016-09-15,91.892,93.006,90.82,90.150002,7449200,87.449875
"76",2016-09-16,92.779,93.14,92.129,90.120003,6406800,87.420776
"77",2016-09-19,92.913,93.016,91.748,89.169998,7476200,86.499229
"78",2016-09-20,92.263,93.078,92.263,89.989998,5465100,87.29467
"79",2016-09-21,92.861,93.191,91.954,90.260002,5773900,87.55658
"80",2016-09-22,93.5,93.614,92.789,90.57,8280000,87.857292
"81",2016-09-23,93.037,93.655,92.985,90.599998,3865300,87.886383
"82",2016-09-26,92.861,93.171,92.253,89.919998,4722100,87.226761
"83",2016-09-27,92.954,93.634,92.841,90.559998,4196100,87.847595
"84",2016-09-28,93.098,93.356,92.511,90.18,4468300,87.478973
"85",2016-09-29,92.799,93.336,92.263,89.550003,5211400,86.867844
"86",2016-09-30,92.243,92.686,91.191,88.989998,9151700,86.324608
"87",2016-10-03,91.532,91.624,89.645,87.089996,7525600,84.481522
"88",2016-10-04,89.882,90.109,88.676,86.220001,6820000,83.637589
"89",2016-10-05,88.851,89.202,88.542,86.199997,7949300,83.618172
"90",2016-10-06,89.233,89.81,88.934,86.489998,5267000,83.89949
"91",2016-10-07,89.233,89.418,88.831,86.400002,4345700,83.812195
"92",2016-10-10,89.532,89.769,89.078,86.830002,5342100,84.229309
"93",2016-10-11,89.222,89.48,88.047,86.400002,5889600,83.812195
"94",2016-10-12,89.295,90.624,89.16,87.470001,7002500,84.850136
"95",2016-10-13,89.903,91.109,89.769,88,6308400,85.364273
"96",2016-10-14,91.037,91.666,90.676,88.800003,6705800,86.14032
"97",2016-10-17,91.449,91.583,89.315,86.660004,7381700,84.064415
"98",2016-10-18,90.006,90.212,89.253,87.190002,4979100,84.578529
"99",2016-10-19,90.099,90.212,88.81,86.400002,6502800,83.812195
"100",2016-10-20,88.558,89.748,88.476,87.300003,7583500,85.103867
"101",2016-10-21,89.184,89.83,89.132,87.410004,4599500,85.211105
"102",2016-10-24,89.902,90.866,89.902,88,4541900,85.786255
"103",2016-10-25,90.066,90.486,89.543,87.410004,3803700,85.211105
"104",2016-10-26,89.737,89.912,89.255,87.57,3313500,85.367073
"105",2016-10-27,89.984,90.199,89.153,87.190002,3570600,84.996635
"106",2016-10-28,87.552,87.696,84.68,83.360001,17206700,81.262985
"107",2016-10-31,85.532,86.701,85.244,84.099998,7425600,81.984367
"108",2016-11-01,86.516,86.875,85.368,83.449997,6212400,81.350716
"109",2016-11-02,85.727,86.414,84.978,83.949997,6132100,81.838135
"110",2016-11-03,86.516,87.081,83.347,81.57,12603900,79.518013
"111",2016-11-04,83.87,85.008,83.695,82.309998,8227400,80.239388
"112",2016-11-07,85.521,86.004,84.803,83.389999,8457000,81.292221
"113",2016-11-08,71.499,76.925,71.088,73.529999,50217800,71.68026
"114",2016-11-09,76.146,79.11,76.115,76.559998,20300100,74.634041
"115",2016-11-10,79.018,79.705,78.536,77.279999,12664100,75.335922
"116",2016-11-11,79.09,79.192,76.638,75.089996,9565800,73.201019
"117",2016-11-14,76.371,78.515,76.371,76,10471000,74.088127
"118",2016-11-15,77.602,77.705,76.187,75.040001,10465200,73.152283
"119",2016-11-16,77.048,77.346,76.423,74.559998,7542700,72.684349
"120",2016-11-17,76.269,76.658,76.033,74.269997,8305400,72.401649
"121",2016-11-18,75.94,76.484,75.571,74.040001,7498500,72.177429
"122",2016-11-21,75.951,76.402,75.274,74.199997,8025600,72.333405
"123",2016-11-22,74.812,76.012,74.709,73.589996,12425200,71.738754
"124",2016-11-23,75.274,75.94,74.74,73.669998,6572900,71.816727
"125",2016-11-25,75.92,76.207,75.448,74.059998,3529200,72.196922
"126",2016-11-28,75.633,76.935,75.561,74.779999,8625100,72.898811
"127",2016-11-29,77.848,78.033,76.935,75.879997,8649600,73.971146
"128",2016-11-30,78.156,79.367,77.879,76.889999,12781800,74.955734
"129",2016-12-01,78.597,79.12,78.259,76.760002,7316300,74.82901
"130",2016-12-02,79.12,80.331,78.32,77.620003,11911300,75.667374
"131",2016-12-05,79.572,80.3,78.864,77.989998,9173900,76.028061
"132",2016-12-06,80.628,81.839,80.28,79.419998,9800700,77.422089
"133",2016-12-07,81.285,82.69,80.515,80.529999,10532900,78.504173
"134",2016-12-08,82.608,82.639,79.387,78.110001,16110200,76.145042
"135",2016-12-09,80.916,82.618,80.772,80.129997,6730100,78.114227
"136",2016-12-12,81.51,82.608,81.305,79.730003,6619800,77.724297
"137",2016-12-13,81.767,82.382,80.762,80.150002,8152500,78.133728
"138",2016-12-14,82.372,83.224,80.546,78.959999,7278800,76.973671
"139",2016-12-15,80.013,81.285,78.074,78.290001,10621500,76.320511
"140",2016-12-16,80.68,81.757,80.639,79.559998,10459000,77.558563
"141",2016-12-19,81.326,82.29,81.316,79.93,6936100,77.919266
"142",2016-12-20,82.044,83.336,81.726,79.839996,6109100,77.83152
"143",2016-12-21,81.582,82.259,81.08,79.849998,5808100,77.841286
"144",2016-12-22,81.593,81.808,80.526,78.790001,5850400,76.807938
"145",2016-12-23,80.823,81.346,80.721,79.139999,2754200,77.149139
"146",2016-12-27,80.987,81.777,80.936,79.290001,2947700,77.295364
"147",2016-12-28,81.346,81.418,80.669,79.040001,3390700,77.051659
"148",2016-12-29,80.926,81.521,80.844,79,3579100,77.012657
"149",2016-12-30,80.998,81.357,80.485,78.910004,4326100,76.924927
"150",2017-01-03,81.634,82.526,81.008,80.349998,5922800,78.32869
"151",2017-01-04,82.413,82.495,81.49,79.75,7101800,77.74379
"152",2017-01-05,81.911,83.624,80.833,81.419998,8805400,79.371788
"153",2017-01-06,83.511,84.588,83.029,82.199997,7087100,80.132149
"154",2017-01-09,84.321,84.506,83.254,81.699997,6847600,79.64473
"155",2017-01-10,83.829,85.029,83.613,82.669998,7053300,80.590332
"156",2017-01-11,84.342,85.255,83.839,82.769997,6404200,80.687813
"157",2017-01-12,85.06,85.357,84.506,82.599998,5774300,80.522095
"158",2017-01-13,84.834,85.05,83.86,81.980003,4809200,79.917694
"159",2017-01-17,84.075,86.147,84.024,83.919998,7211500,81.808891
"160",2017-01-18,86.67,86.906,85.347,83.540001,5263100,81.438446
"161",2017-01-19,85.316,86.024,84.444,83.199997,5220700,81.107002
"162",2017-01-20,84.926,85.069,82.907,81.559998,8004100,79.98896
"163",2017-01-23,83.101,83.539,82.611,81.25,6305900,79.684937
"164",2017-01-24,82.948,83.763,82.713,81.779999,4743700,80.20472
"165",2017-01-25,83.529,83.814,80.98,79.489998,10652200,77.958832
"166",2017-01-26,80.633,82,79.981,79.330002,7627500,77.801918
"167",2017-01-27,81.398,81.459,78.543,77.75,10924400,76.252357
"168",2017-01-30,78.981,80.572,78.839,78.68,7488500,77.164436
"169",2017-01-31,80.093,80.858,80.052,78.809998,6435200,77.291931
"170",2017-02-01,80.195,80.654,79.216,77.970001,6463100,76.468117
"171",2017-02-02,77.85,77.85,75.504,74.800003,18840200,73.359177
"172",2017-02-03,76.82,77.921,76.759,75.459999,11937000,74.006462
"173",2017-02-06,77.085,78.329,77.013,76.07,9559500,74.604713
"174",2017-02-07,77.615,78.237,76.983,76.360001,5739900,74.88913
"175",2017-02-08,77.707,78.665,77.625,77.029999,6788500,75.546227
"176",2017-02-09,78.543,79.328,76.687,77.309998,13944000,75.820824
"177",2017-02-10,78.961,80.674,78.461,78.529999,9367000,77.017326
"178",2017-02-13,80.531,80.786,79.889,78.699997,5645800,77.184044
"179",2017-02-14,80.307,80.501,79.593,78.669998,5477200,77.154633
"180",2017-02-15,80.429,81.082,80.378,79.410004,5626300,77.880379
"181",2017-02-16,81.061,81.775,80.817,79.449997,4957500,77.919601
"182",2017-02-17,81.01,81.561,80.878,79.690002,6215700,78.154984
"183",2017-02-21,81.174,81.969,80.684,79.760002,6281000,78.22364
"184",2017-02-22,81.316,82.05,81.01,80.160004,5003400,78.615936
"185",2017-02-23,81.796,83.029,81.581,80.860001,6403500,79.302444
"186",2017-02-24,82.418,83.356,82.224,81.480003,5189200,79.910507
"187",2017-02-27,83.152,83.468,82.907,81.410004,4696200,79.84185
"188",2017-02-28,82.387,82.723,81.755,80.580002,7274900,79.02784
"189",2017-03-01,82.693,82.978,82.224,80.699997,4977500,79.145531
"190",2017-03-02,82.081,83.162,81.989,81.349998,5781200,79.783005
"191",2017-03-03,83.121,83.294,82.122,81.019997,5640600,79.459358
"192",2017-03-06,82.438,82.887,82.193,80.849998,4463900,79.292633
"193",2017-03-07,82.071,82.591,81.959,80.809998,6314200,79.25341
"194",2017-03-08,82.326,83.121,82.112,81.040001,5810400,79.478981
"195",2017-03-09,82.652,83.009,82.01,80.699997,5394400,79.145531
"196",2017-03-10,82.591,82.662,81.806,80.400002,6004400,78.851311
"197",2017-03-13,81.979,82.173,81.541,80.440002,6276800,78.890541
"198",2017-03-14,82.02,82.173,80.98,79.889999,5546200,78.351128
"199",2017-03-15,81.337,81.796,80.225,79.730003,7925500,78.194214
"200",2017-03-16,81.214,81.551,80.786,79.559998,6241100,78.027489
"201",2017-03-17,81.194,81.214,80.123,78.879997,19734800,77.36058
"202",2017-03-20,80.419,80.664,80.093,78.82,5075800,77.301743
"203",2017-03-21,80.439,80.562,79.817,78.610001,6201300,77.095787
"204",2017-03-22,80.297,80.419,79.45,78.459999,5640700,76.948669
"205",2017-03-23,80.001,80.276,79.501,78.300003,9320900,76.791763
"206",2017-03-24,79.787,80.205,79.542,78.489998,3878600,76.978096
"207",2017-03-27,79.665,80.501,79.552,78.510002,4983500,76.997711
"208",2017-03-28,79.93,80.501,79.817,78.610001,5470000,77.095787
"209",2017-03-29,80.042,80.409,79.899,78.760002,3138200,77.242905
"210",2017-03-30,80.195,80.664,79.981,78.849998,3834600,77.331161
"211",2017-03-31,79.124,80.154,79.094,78.5,7996100,76.987907
"212",2017-04-03,79.919,80.093,79.246,78.050003,7374100,76.54657
"213",2017-04-04,79.542,79.756,79.155,77.870003,5641000,76.370041
"214",2017-04-05,79.348,79.399,78.257,77.029999,13351900,75.546227
"215",2017-04-06,78.696,78.737,78.104,77.010002,6331000,75.526604
"216",2017-04-07,78.563,78.737,78.064,77.080002,5208000,75.595268
"217",2017-04-10,78.594,79.379,78.472,77.809998,4824300,76.311188
"218",2017-04-11,79.246,79.726,79.063,78.169998,4866700,76.664261
"219",2017-04-12,79.369,79.685,79.267,77.959999,4749800,76.458305
"220",2017-04-13,79.522,79.899,79.328,77.959999,3532000,76.458305
"221",2017-04-17,79.563,80.287,79.542,78.730003,4436100,77.213478
"222",2017-04-18,79.155,80.042,79.022,78.25,7024300,76.742722
"223",2017-04-19,79.085,79.115,78.608,77.830002,4575600,76.821686
"224",2017-04-20,78.872,80.584,78.811,79.43,6715400,78.400955
"225",2017-04-21,80.28,80.543,79.996,79.279999,6724300,78.252899
"226",2017-04-24,81.03,81.243,80.706,80.050003,6394100,79.012924
"227",2017-04-25,82.468,83.492,81.739,82.169998,8494300,81.105453
"228",2017-04-26,82.874,83.259,82.387,82,5996900,80.93766
"229",2017-04-27,83.775,83.988,83.107,82.790001,6307300,81.71743
"230",2017-04-28,83.877,83.958,83.249,82.440002,6611200,81.371964
"231",2017-05-01,83.522,83.887,82.934,81.959999,7528700,80.898178
"232",2017-05-02,83.249,84.393,79.976,79,15690000,77.976532
"233",2017-05-03,80.148,81.283,80.098,79.699997,6841500,78.667458
"234",2017-05-04,80.706,82.215,80.493,81.129997,6076500,80.078934
"235",2017-05-05,82.468,82.58,81.658,81.059998,3699200,80.009834
"236",2017-05-08,81.942,82.387,81.871,81.050003,2846300,79.999977
"237",2017-05-09,82.063,82.549,81.982,81.099998,3274300,80.049316
"238",2017-05-10,82.134,82.63,81.871,80.940002,3011400,79.891403
"239",2017-05-11,81.901,83.542,81.688,82.279999,6496000,81.214035
"240",2017-05-12,83.178,83.482,81.232,80.209999,9046600,79.170853
"241",2017-05-15,81.303,82.002,81.263,80.470001,7344700,79.42749
"242",2017-05-16,81.607,81.739,79.986,79.120003,5252200,78.094978
"243",2017-05-17,78.031,78.649,77.21,76.330002,13272700,75.341125
"244",2017-05-18,77.413,78.487,77.291,76.620003,7530500,75.627365
"245",2017-05-19,77.768,78.011,77.21,76.32,5667200,75.331245
"246",2017-05-22,77.504,77.636,77.19,76.339996,7775000,75.350983
"247",2017-05-23,77.666,78.852,77.352,77.269997,7814300,76.268944
"248",2017-05-24,78.325,78.558,77.322,76.419998,5488800,75.429947
"249",2017-05-25,77.626,77.697,76.683,75.949997,5539200,74.966034
"250",2017-05-26,76.998,77.656,76.937,76.639999,3613000,75.647102
"251",2017-05-30,77.413,77.99,77.403,76.769997,5116600,75.775414
"252",2017-05-31,77.788,77.98,77.251,76.830002,6857200,75.834641
"253",2017-06-01,77.849,79.318,77.697,78.290001,4827300,77.275726
"254",2017-06-02,79.54,80.118,79.378,79.050003,6454100,78.025879
"255",2017-06-05,80.037,80.088,79.267,78.790001,6272300,77.769249
"256",2017-06-06,79.51,79.551,78.659,77.900002,4880800,76.890778
"257",2017-06-07,79.074,79.399,78.396,78.160004,5108500,77.147415
"258",2017-06-08,79.226,79.591,78.953,78.43,4072300,77.41391
"259",2017-06-09,79.642,80.787,79.196,79.709999,5652600,78.67733
"260",2017-06-12,80.908,81.972,79.936,79.68,6339700,78.64772
"261",2017-06-13,80.685,81.04,80.027,79.849998,5044300,78.815514
"262",2017-06-14,81.07,81.921,80.706,80.800003,5075900,79.753212
"263",2017-06-15,81.739,81.962,80.695,80.089996,4655800,79.052406
"264",2017-06-16,80.26,80.503,76.45,77.059998,15507200,76.061653
"265",2017-06-19,78.315,79.125,77.534,78.099998,5949700,77.088188
"266",2017-06-20,79.216,79.601,78.71,77.779999,5729100,76.772331
"267",2017-06-21,78.993,80.108,78.77,78.160004,4777400,77.147415
"268",2017-06-22,78.963,79.267,78.223,77.220001,5369700,76.219589
"269",2017-06-23,78.375,78.963,77.94,77.410004,21808600,76.407127
"270",2017-06-26,78.902,81.638,78.902,80.120003,8655700,79.082024
"271",2017-06-27,81.283,82.215,80.999,80.489998,8974300,79.447227
"272",2017-06-28,81.658,83.076,81.597,81.25,6693100,80.19738
"273",2017-06-29,82.722,83.228,80.584,80.269997,6378800,79.230072
"274",2017-06-30,81.577,81.769,80.827,80.459999,4425700,79.41761
"275",2017-07-03,81.83,82.408,81.516,80.620003,2379800,79.575546
"276",2017-07-05,81.455,81.688,80.695,79.660004,4695700,78.627983
"277",2017-07-06,80.858,80.979,79.692,78.709999,4425500,77.690285
"278",2017-07-07,79.834,80.169,79.074,78.639999,3442500,77.621185
"279",2017-07-10,79.672,79.895,78.791,78.139999,4852700,77.12767
"280",2017-07-11,79.206,79.257,78.375,77.639999,4656100,76.634148
"281",2017-07-12,78.912,79.459,78.365,77.449997,4671800,76.446602
"282",2017-07-13,78.689,79.267,78.629,77.919998,4885800,76.910515
"283",2017-07-14,78.963,79.307,78.679,77.93,4130300,76.920395
"284",2017-07-17,79.216,79.48,78.922,78.300003,4642800,77.285599
"285",2017-07-18,79.277,79.409,78.507,78,4808500,76.989479
"286",2017-07-19,79.145,79.773,78.355,77.389999,6929700,76.387383
"287",2017-07-20,77.627,78.111,76.983,77.160004,6117500,76.655624
"288",2017-07-21,77.597,77.879,77.114,77.029999,3429300,76.526474
"289",2017-07-24,77.436,77.859,77.174,77.099998,2967300,76.596016
"290",2017-07-25,77.99,79.49,77.758,78.910004,4683700,78.394188
"291",2017-07-26,79.49,79.49,77.537,78.290001,6600300,77.778236
"292",2017-07-27,78.694,79.439,78.141,78.919998,3751700,78.404114
"293",2017-07-28,79.429,80.476,79.359,79.75,3974400,79.228691
"294",2017-07-31,80.526,81.14,80.144,79.93,5058800,79.407516
"295",2017-08-01,80.426,80.828,79.973,79.699997,4147700,79.179016
"296",2017-08-02,80.134,80.808,80.023,79.75,4534600,79.228691
"297",2017-08-03,79.902,80.335,79.047,78.599998,5055200,78.086205
"298",2017-08-04,79.741,79.771,78.433,77.970001,6059700,77.460327
"299",2017-08-07,78.513,79.802,78.503,79.120003,4604000,78.602814
"300",2017-08-08,79.157,79.52,77.225,78.57,8639800,78.056404
"301",2017-08-09,78.946,80.013,78.574,79.43,4902200,78.910782
"302",2017-08-10,79.631,80.828,79.409,79.139999,4612800,78.622681
"303",2017-08-11,79.469,80.335,79.469,79.410004,2985500,78.890915
"304",2017-08-14,80.063,80.667,79.691,79.300003,3792800,78.781639
"305",2017-08-15,79.983,80.194,79.429,79.110001,3104200,78.592873
"306",2017-08-16,79.963,80.657,79.52,79.25,3573900,78.731956
"307",2017-08-17,79.59,80.305,79.389,78.889999,4470500,78.374313
"308",2017-08-18,78.966,79.268,78.06,77.660004,5005400,77.152359
"309",2017-08-21,78.201,78.433,78.03,77.639999,3636900,77.132484
"310",2017-08-22,78.362,78.906,78.161,77.760002,5409100,77.251701
"311",2017-08-23,78.01,78.392,77.607,77.610001,3343300,77.102684
"312",2017-08-24,77.698,78.151,75.081,75.389999,9495500,74.897194
"313",2017-08-25,76.067,76.782,75.826,75.349998,6416500,74.857452
"314",2017-08-28,75.997,76.46,75.665,75.459999,5068300,74.966736
"315",2017-08-29,75.926,76.822,75.493,76.089996,4516200,75.592613
"316",2017-08-30,76.591,77.164,76.48,76.379997,3607000,75.880714
"317",2017-08-31,77.003,78.292,76.993,77.339996,5518700,76.834442
"318",2017-09-01,78.05,78.956,77.809,77.919998,4653600,77.410652
"319",2017-09-05,78.121,79.469,78.04,78.690002,4469000,78.175621
"320",2017-09-06,79.349,80.526,79.349,79.879997,5106200,79.357841
"321",2017-09-07,80.506,81.14,80.073,80.410004,5556100,79.884384
"322",2017-09-08,80.536,81.08,80.003,79.720001,4252900,79.198891
"323",2017-09-11,80.526,80.526,79.852,79.720001,3784300,79.198891
"324",2017-09-12,80.526,83.335,80.355,82.43,8048700,81.891174
"325",2017-09-13,82.842,84.241,82.67,83.080002,6813800,82.536926
"326",2017-09-14,83.425,83.607,82.912,82.639999,4583500,82.0998
"327",2017-09-15,82.751,83.908,82.016,83.169998,7483200,82.626335
"328",2017-09-18,83.737,84.08,83.405,83.309998,4333300,82.765419
"329",2017-09-19,84.301,84.553,83.445,83.099998,4568200,82.556793
"330",2017-09-20,83.747,84.311,80.687,80.699997,9944300,80.172478
"331",2017-09-21,81.181,81.251,79.701,79.559998,5253400,79.039932
"332",2017-09-22,79.721,80.426,79.137,79.629997,6534100,79.109474
"333",2017-09-25,80.345,82.157,80.154,81.370003,5065300,80.838104
"334",2017-09-26,81.966,82.429,81.684,81.650002,2785800,81.116272
"335",2017-09-27,82.258,82.54,81.332,81.470001,3308400,80.937447
"336",2017-09-28,81.795,82.016,81.261,81.260002,3442200,80.728821
"337",2017-09-29,81.926,82.217,81.342,81.32,4118100,80.788429
"338",2017-10-02,81.885,82.147,81.13,80.769997,4688500,80.24202
"339",2017-10-03,81.05,81.845,81.05,80.910004,6732600,80.381111
"340",2017-10-04,81.432,81.493,80.456,80.07,4356800,79.5466
"341",2017-10-05,80.627,81.473,80.577,80.900002,6090800,80.371178
"342",2017-10-06,80.919,80.999,77.044,76.919998,11795600,76.417191
"343",2017-10-09,77.557,77.728,74.245,74.300003,13362400,73.814323
"344",2017-10-10,74.779,75.926,73.782,74.709999,10715900,74.221634
"345",2017-10-11,75.202,75.463,74.265,73.900002,7087400,73.416931
"346",2017-10-12,74.386,75.061,73.994,73.779999,6176400,73.297714
"347",2017-10-13,74.598,74.688,72.997,72.599998,6716300,72.125427
"348",2017-10-16,72.977,73.883,72.595,72.440002,5916900,71.966476
"349",2017-10-17,72.886,73.39,72.595,72.629997,6068700,72.155228
"350",2017-10-18,73.36,75.051,72.756,74.099998,10479600,73.615623
"351",2017-10-19,74.749,75.695,74.688,74.629997,8056700,74.142159
"352",2017-10-20,75.473,77.003,75.01,76.489998,9144900,75.989998
"353",2017-10-23,76.03,76.48,75.79,75.910004,7487100,75.910004
"354",2017-10-24,76.17,76.43,75.4,76.010002,5940200,76.010002
"355",2017-10-25,76.48,76.62,74.48,75.529999,6648700,75.529999
"356",2017-10-26,75.79,76.47,70.78,73.309998,21982500,73.309998
"357",2017-10-27,73.89,74.99,68.16,68.989998,32616300,68.989998
"358",2017-10-30,68.77,69.66,68.01,68.449997,10400900,68.449997
"359",2017-10-31,68.36,69.34,68.36,68.529999,7199300,68.529999
"360",2017-11-01,68.82,69.53,68.19,69,8433800,69
"361",2017-11-02,69.14,69.92,69.11,69.379997,5378500,69.379997
"362",2017-11-03,69.3,69.67,68.12,69.25,9901200,69.25
"363",2017-11-06,68.23,69.82,66.45,66.800003,14183100,66.800003
"364",2017-11-07,66.86,69.42,66.68,68.949997,12134800,68.949997
"365",2017-11-08,68.91,69.09,68.4,68.989998,8661700,68.989998
